text,label,__index_level_0__
Macy #39;s name to go on all Federated stores As goes Liberty House will go Lazarus and Burdines. Federated Department Stores has decided to rebrand all of its stores as Macy #39;s stores in coming months.,2,6087
"Officials defend safety of mall Natick Mall officials are standing by their safety record, despite a recent reported rape of a teenager there.",2,14459
"Vioxx Linked To Increased Cardiac Death A new study shows that the prescription drug Vioxx can drastically increase a person #39;s risk of sudden cardiac death, and that risk is greater if you take a higher dose, or if you take it for a long time.",2,2856
"At Disney, Ovitzworked And Unditzpaid NEW YORK - A lot of people say Michael Ovitz was overpaid at Walt Disney Company. These critics dwell on the superficial, noting, for instance, that he worked at the company just 14 months and was paid \$140 million when he quit.",2,18217
"Microsoft quarterly revenue hits \$9.1 billion Microsoft posted its first-quarter 2005 financial results last week, reporting revenue of US\$9.19 billion and net income of \$2.9 billion.",2,17041
Treasuries Lower Before Five-Year Auction  NEW YORK (Reuters) - U.S. Treasury prices eased on  Wednesday as the market prepared to absorb \$24 billion in new  supply just a few days before a jobs report which could set the  trend for yields for weeks to come.,2,12414
"Contact stake a bargain at \$1.6b Australian energy company Origin bought its 51 per cent stake in Contact Energy at a discount of nearly \$200 million, says an independent valuation released yesterday.",2,9672
"BHP Announces Record Annual Profit Anglo-Australian mining giant BHP Billiton on Wednesday announced Australia #39;s biggest ever annual net profit, US\$3.51 billion (euros 2.84 billion), thanks to soaring demand. ",2,516
"Ahold to sell off its Spanish holdings AMSTERDAM -- The Dutch supermarket retailer Ahold, seeking to streamline global operations and reduce debt, said yesterday that it will sell its holdings in Spain to Permira Funds, for roughly \$849 million.",2,11623
Merrill Exec to Testify in Sex Bias Case  LONDON (Reuters) - A top Merrill Lynch official is due to  testify on Wednesday over a 7.5 million pound (\$13.4 million)  sex discrimination lawsuit brought against the U.S.-based  investment bank by former executive Stephanie Villalba.,2,8281
"Merck could suffer from Vioxx lawsuits NEW YORK -- Already wounded by the withdrawal of its Vioxx pain reliever from the market, Merck  amp; Co. must now contend with hundreds of lawsuits over the drug's side effects -- lawsuits that threaten to further damage the company's finances and reputation.",2,20256
"Singapore Airlines to Sell Stake in Firm Singapore Airlines will sell its 6.5 percent stake in Air New Zealand, the government-controlled New Zealand airline said Tuesday.",2,12078
"C amp;W continues fire sale, off-loads Japan division Network operator Cable and Wireless Tuesday announced it has agreed to sell its Japanese business, Cable  amp; Wireless IDC, to Softbank for 72.",2,17734
"Cognos Offers SK390.8 Mln for Frango; Stock Surges (Update3) Cognos Inc., the largest Canadian software maker, offered to buy Sweden #39;s Frango AB for 390.8 million kronor (\$51.7 million) to expand in corporate performance management software.",2,2157
"Shrek 3 Postponed Until 2007, James Brown Has Cancer, Kidman Out &lt;b&gt;...&lt;/b&gt; com Staff. DreamWorks Animation Studios announced it was pushing the release date for its highly anticipated feature Shrek 3 from November 2006 to May 2007.",2,28081
"Stock market indicators turn positive as world oil prices retreat TORONTO (CP) - With oil prices receding, North American stock markets seem poised to advance Thursday, the last day of the financial third quarter for many corporations.",2,10726
"Asia to fuel air travel growth Global air traffic is set to be boosted in the next three years by a rise in travel between Europe and Asia, thanks to growth in both China and India.",2,29030
Westmoreland agrees to NC deal Colorado Springs-based Westmoreland Coal Co. (AMEX: WLB) will buy LG amp;E Energy #39;s 50 percent stake in a North Carolina power project for \$125 million.,2,3096
"Glazer targets new takeover plan Malcolm Glazer is preparing a new bid to buy Manchester United, according to reports.",2,22753
"Stocks Up Despite Sluggish GDP Reading A sluggish gross domestic product reading was nonetheless better than expected, prompting investors to send stocks slightly higher Friday on hopes that the economic slowdown would not be as bad as first thought.",2,3108
"Coping with e-trash pileup  NEW YORK -- When Office Depot Inc. stores ran an electronics recycling drive last summer that accepted everything from cellphones to televisions, some stores were overwhelmed by the amount of e-trash they received.",2,10276
EC backs movies-on-demand Sony and Walt Disney yesterday received regulatory approval from Brussels for a video-on-demand service that will compete with BSkyB #39;s film channels.,2,21881
Crude prices rise as Ivan halts production in Gulf of Mexico Opec is under pressure to lift official production levels at a critical meeting today as global crude prices rose again on the back of pipeline attacks in Iraq and hurricanes heading for the Gulf of Mexico.,2,6427
"US Airways asks court to impose 23 percent pay cut ARLINGTON, Va. US Airways chief executive Bruce Lakefield says the airline will ask a bankruptcy judge to impose large temporary pay cuts on its union workers.",2,9252
"FDA OKs Boston Scientific Cutting Balloon Boston Scientific Corp. (BSX.N: Quote, Profile, Research) said on Wednesday it received US regulatory approval for a device to treat complications that arise in patients with end-stage kidney disease who need dialysis.",2,2406
"Companies to settle patent lawsuits 3Com Corp. , a maker of switches for corporate data networks, and PC-Tel Inc. agreed to end patent-infringement lawsuits. Each agreed to license the other's modem-related patents that were part of the litigation, which began in March 2003. PC-Tel also will supply wireless software and antennas to 3Com. PC-Tel will record as revenue during this quarter \$3.2 million it had ...",2,25038
"Update 1: Bank Values Yukos Unit Above Assessment An independent assessor valued Yukos #39; main production unit at \$14.7 billion to \$17.3 billion on Thursday, the same day a news agency reported that a controlling stake in the business could be sold for just over \$4 billion.",2,14642
Krispy Kreme results have holes Krispy Kreme #39;s quarterly results fell sharply for the third consecutive quarter as sluggish sales and an intensifying government investigation raised concerns yesterday about whether the glaze was permanently off the once-hot pastry maker.,2,24743
"Aetna Earnings Rise as Membership Rises  CHICAGO  (Reuters) - Health insurer Aetna Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=AET.N target=/stocks/quickinfo/fullquote""&gt;AET.N&lt;/A&gt; on  Thursday posted a sharp rise in third-quarter profit as it  boosted membership and benefited from a big tax refund from  discontinued operations.",2,18524
"Saudi Arabia, Gulf States Plan to Boost Oil Capacity (Update2) Saudi Arabia, Kuwait and the United Arab Emirates, which account for almost half of OPEC #39;s oil output, said they #39;re committed to boosting capacity to meet soaring demand that has driven prices to a record.",2,13420
Clear Channel Plays Rough in Motorcycling Battle Supercross is shaping up to be the latest battleground in the fight over media consolidation.,2,3398
"Philips Warns on Chip Unit Sales Europe #39;s top consumer electronics group Philips cut the forecast for its closely-watched semiconductor unit on Friday, saying it expects third quarter sales to be flat from the second rather than rising.",2,8943
Credit Suisse brings bank back into fold Credit Suisse yesterday announced a radical shake-up of its businesses including an overhaul of its investment bank and the planned flotation of insurer Winterthur.,2,27172
"Infineon pleads guilty of DRAM price fixing; to pay \$160mn fine LONDON, September 16 (New Ratings) - Infineon Technologies (IFX.ETR) has agreed to plead guilty and to pay a fine of \$160 million to settle the federal charges of participating in an international conspiracy of DRAM price fixing.",2,6939
"File-sorting software coming of age The holidays are done at last. Time to get back to normal. Well, perhaps not entirely normal. Our computers, after all, are normally in a state of chaos, cluttered with once-cherished files that we can't even find anymore.",2,27315
Getting a Piece of a DVD Windfall The unexpected windfall from DVD sales have become the wild card in Hollywoods negotiations with the Screen Actors Guild.,2,28314
Icahn Blasts Mylan Board on King Deal Veteran financier Carl Icahn said it was  quot;reprehensible and insulting quot; that the board of drug maker Mylan Laboratories Inc.,2,27774
"Time Warner and Comcast Discuss Bid for Adelphia Comcast said it was in talks with Time Warner to make a joint bid for Adelphia, which has been operating under bankruptcy protection.",2,9816
"EU, Mercosur Fail to Reach Trade Deal The European Union and the four-nation South American Mercosur customs bloc failed to reach a deal to create the world #39;s biggest free-trade area, negotiators said late on Wednesday.",2,16139
NZ stocks: Down-time listings hold some interest between results and annual meetings - the NZX is keeping investors interested with a small flurry of listings over the week ahead.,2,9418
"UPDATE 1-Sola says agrees to be sold for \$815 mln Sola International (SOL.N: Quote, Profile, Research) , an eyeglass lens maker, said on Sunday that it had agreed to be bought by Germany #39;s Carl Zeiss AG and European private equity firm EQT for about \$815 million in cash.",2,12315
U.S. Wins \$1.9 Million in Back Pay for Janitors The Department of Labor reached a settlement with a contractor for the Target Corporation had not paid overtime to hundreds of immigrant janitors who often worked seven nights a week.,2,2518
Banks freeze Gazprom loan An international banking consortium has decided to suspend approval for the 10 billion (6.9bn) loan to Gazprom that would have financed the state-controlled company #39;s acquisition of Yukos #39;s most important oil production plant.,2,29751
"Australian Dollar Heads for Weekly Gain; China #39;s Economy Grows The Australian dollar headed for its sixth weekly gain, the longest winning streak in more than a year, on optimism raw-material exports to China will increase after a report showed economic growth there.",2,16601
"BP Beats Q3 Forecasts on High Oil Price  LONDON (Reuters) - BP Plc, the world's second largest oil  company, reported bumper third-quarter earnings on Tuesday on  the back of high oil prices.",2,17592
"Coca-Cola Enterprises Cuts 2004 Outlook ATLANTA - Coca-Cola Enterprises Inc., the largest bottler of Coca-Cola products, lowered its full-year earnings outlook and put its third-quarter forecast below analysts #39; expectations due to softer-than-expected volume trends.",2,5100
China targets more overseas acquisitions SINGAPOREChina #39;s plan to buy Canadian mining giant Noranda Inc. is just the beginning of an overseas acquisition march fuelled by swollen foreign exchange reserves and a need to secure natural resources.,2,9842
"Citigroup to Revamp Japan Operations -WSJ Citigroup is to revamp its Japanese private banking unit, creating a local committee to oversee operations, the Wall Street Journal reported.",2,17187
"Murdoch #39;s American dream bad for investors The proposed transfer of News Corporation #39;s domicile to Delaware will probably occur after this week #39;s lukewarm endorsement from News #39; independent expert, Grant Samuel.",2,7277
"Sometimes, Vaccines Can Be Good for Business Some have explained the flu vaccine shortage by saying that the vaccines business holds little allure, but vaccines, it turns out, can make for good business.",2,18772
"Unease in Gulf, Nigeria makes oil, financial markets jittery THERE is eerie nervousness in oil and financial markets amid fears over oil supply as prices are edging towards \$50 (around Rs 2,298) a barrel mark.",2,10078
WTO Rules US Must Allow Online Gambling Antigua is saying that the US does not allow online gambling within its borders but that there are large numbers of American gambling organizations overseas.,2,21770
"Oil  Drops, Markets Climb The Dow Jones industrials shot up more than 160 points Wednesday, enjoying one of its best days of the year as crude prices plummeted on a weekly government report on oil inventories.",2,26443
"Toyota Hopes to Continue  #39;Moving Forward #39; Toyota Motor Corp., which has been telling consumers to  quot;Get the Feeling quot; in its advertising since 2001, will begin urging them to keep  quot;Moving Forward quot; on Tuesday, part of the Japanese automaker #39;s ongoing effort to  quot;reinvent quot; itself.",2,9892
"S amp;P may cut Interpublic Group of Cos corp credit Standard  amp; Poor #39;s said on Tuesday it may cut the corporate credit rating of The Interpublic Group of Cos. (IPG.N: Quote, Profile, Research) citing growing concerns over senior ",2,6328
"S amp;P Lowers Ratings on BellSouth, SBC On September 28, 2004, Standard  amp; Poor #39;s Ratings Services lowered its ratings on regional Bell operating companies (RBOCs) BellSouth (BLS ) and SBC Communications (SBC ) and their jointly-owned affiliate, Cingular Wireless.",2,10045
"FDA Reviewers Mixed Over Two New Cancer Drugs  WASHINGTON (Reuters) - U.S. Food and Drug Administration  staff reviewers on Tuesday questioned clinical data for  non-Hodgkin's lymphoma drug Marqibo, made by Inex  Pharmaceuticals Corp. and Enzon Pharmaceuticals Inc. .",2,26119
"Moody #39;s may cut HCA #39;s rating deeper into junk Moody #39;s Investors Service on Wednesday said it may cut its bond ratings on HCA Inc. (HCA.N: Quote, Profile, Research) deeper into junk, citing the hospital operator #39;s plan to buy back about \$2.",2,14329
Oil Down \$2 as U.S. Winter Stays Mild  NEW YORK (Reuters) - Oil prices slid \$2 on Monday on  expectations that more mild U.S. weather at the start of the  New Year will limit heating oil demand.,2,26755
"The Dollar Rallies Broadly  NEW YORK (Reuters) - The dollar rallied broadly on Monday  after a statement by the Group of Seven richest nations late  Friday brought no surprises, allowing some optimism about U.S.  economic prospects to bolster the currency.",2,11846
Shareholders put Disney board in dock Walt Disney #39;s board of directors went on trial this week on shareholder accusations that it merely rubber-stamped a decision to hire Michael Ovitz and allowed him to walk away ,2,16586
"Asian Shares Edge Up as Oil Eases (Reuters) Reuters - Asian shares ticked higher on Tuesday\as oil paused in its near-daily record climb, providing\investors a chance to buy banks and some semiconductor shares\such as NEC Electronics Corp.",2,17550
"Cisco Profits Are Higher, but Investors Want More Cisco Systems, the largest maker of Internet networking equipment, reported Tuesday that its first-quarter profit rose 29 percent, squarely in line with Wall Street forecasts.",2,21264
"Chinas economy: Fear and attraction GUANGZHOU, China Few business executives watch the growth of the Chinese economy as closely as Michael Smith, the chief executive of Hongkong and Shanghai Banking.",2,15091
"Google Says Growth is Slowing The AP article: Google Says Growth Is Slowing Down, that the search leader says that the growth that the company has seen so far this year, might not be sustainable.",2,23480
"Report: Delta Reaches Deal with Pilots  NEW YORK (Reuters) - Delta Airlines has reached a tentative  agreement with its pilots union on wage and benefit cuts aimed  at avoiding a bankruptcy filing, The Wall Street Journal said  in a report late Wednesday on its Web site.",2,18393
"Talks come ahead of Q4 report due Thursday SAN FRANCISCO (CBS.MW) -- Labor problems will intrude on the Magic Kingdom in the next week, days ahead of Walt Disney Co. #39;s fiscal fourth-quarter earnings report.",2,22276
"IMF: World economy set for strongest growth in 30 years The global economy should register its strongest growth in 30 years in 2004 despite soaring oil prices, which are expected to restrain the US expansion a bit, the International Monetary Fund said Wednesday.",2,10399
"US Interest Rates Boosted for Third Straight Month The US central bank, the Federal Reserve, Tuesday raised short term interest rates for the third time in as many months. The central bank believes the economy has absorbed the sharp rise in energy prices that occurred earlier this year.",2,8164
"Snow Says Strong Dollar #39; Is in America #39;s Interest #39; (Update4) The US supports a strong dollar, #39; #39; Treasury Secretary John Snow said, making his first remarks on the currency since George W. Bush was re-elected president on Nov. 2. We support ",2,22500
"Wachovia names Carroll capital management chief Wachovia Corp. (WB.N: Quote, Profile, Research) , the fifth-largest US bank, on Thursday named David Carroll head of capital management, one of its biggest businesses, replacing Donald McMullen, who is retiring.",2,10883
"Spitzer warns of further insurance industry woes Disclosures of bid-rigging within the insurance industry may lead Congress to a  #39; #39;Pandora #39;s box quot; of unethical conduct, a top investigator told Congress ",2,23086
Md. Land Sell-Off Proposals Resisted Key lawmakers will try to amend the state constitution to curtail the governor's ability to sell off state-owned properties -- especially land bought in the name of preservation.,2,24672
"Stocks Up Ahead of 3Q Earnings Reports Stocks rose modestly in light holiday trading Monday as investors awaited the impending tide of third-quarter profit reports, hopeful the news would override worries about record oil prices and a sputtering recovery.",2,13720
"Schroeder Seeks More Budget Leeway, Says Euro Gains Worrying #39; German Chancellor Gerhard Schroeder, saying the euro #39;s gains against the dollar are worrying, #39; #39; called for changes to European Union budget rules to give governments more leeway on spending.",2,17846
"Santander Aims to Complete Abbey Purchase by November, FT Says Santander Central Hispano SA aims to complete its 8.3 billion pounds (\$15 billion) purchase of Abbey National Plc by November, the Financial Times said, citing Juan Inciarte, Santander #39;s director for Europe and consumer finance.",2,3382
"Mexicans cement 2.3bn RMC bid RMC, the troubled UK building materials group, was swallowed up for 2.3bn yesterday by the world #39;s third-biggest cement producer, Cemex of Mexico.",2,9845
Ovitz defends his tenure at Disney Michael Ovitz staunchly defended his efforts as president of the Walt Disney Co. yesterday in between biting exchanges with the attorney representing shareholders in a \$140 million lawsuit.,2,18832
"Netherlands Buys Gas Pipes From Exxon, Shell Venture (Update2) The Netherlands, Europe #39;s No. 3 natural- gas producer, will pay Exxon Mobil Corp. and Royal/Dutch Shell Group 2.78 billion euros (\$3.",2,19340
Ford Raises Earnings and Unveils New Plan for Jaguar The company raised its third-quarter earnings guidance today and unveiled a restructuring plan for its Jaguar division.,2,7339
"Nordic Nations Prevail in Surveys of World's Hot Economies Finland retained its hold at the top of the world's economies in the survey with Sweden, Denmark, Norway and Iceland also in the top 10.",2,14368
"Trade gap widens Oil prices, Chinese imports lift August trade deficit more than forecasts to just short of record. WASHINGTON (Reuters) - The US trade deficit widened more than expected in August to its second-highest level ",2,14659
Costco employee claims retailer discriminates against women SAN FRANCISCO - An assistant manager at a Costco store filed a federal lawsuit Tuesday accusing the retailer of not promoting her because she #39;s a woman. ,2,428
"EU ministers disagree on fuel tax breaks European Union finance ministers failed early today to agree on tax breaks to ease the impact of high oil prices, despite sharp prodding from France and dire warnings that they were threatening economic growth.",2,16204
"Currencies: Dollar falls sharply on economic fears NEW YORK The dollar fell sharply on Monday, dropping to within a cent of record lows against the euro as worries over the US economy persisted.",2,17507
"Google Slashes IPO's Size  NEW YORK (Reuters) - Google Inc. slashed the size of its  closely watched initial public offering nearly in half to less  than \$2 billion on Wednesday, splashing cold water on what has  been touted as the hottest Internet IPO in years.",2,624
"GLOBAL MARKETS-Exporters Gain  SINGAPORE (Reuters) - Exporters such as Honda Motor Co. led  gains in Japanese shares Monday as a rebound in the U.S. dollar  eased concerns over corporate profits, but stocks elsewhere in  Asia slipped on rising oil prices.",2,28355
"Microsoft Stays Pricing Course By announcing plans to maintain its current per-processor server software licensing, Microsoft Corp. has pleased customers and, in the process, put serious pressure on competing software developers to do the same.",2,17170
"Qantas raises fuel surcharge Qantas Airways has raised its fuel surcharge on domestic and international tickets by \$4 and \$7, respectively, because of the high price of oil. ",2,1138
"Taiwan Semiconductor Reports Record Profit Taiwan Semiconductor Manufacturing Co., the world #39;s biggest producer of made-to-order chips, on Tuesday reported record net profits in the third quarter, but the company #39;s chairman predicted leaner times in the fourth quarter and next year.",2,17663
"Millions to travel for turkey South of Canyonville, you could be delayed up to an hour each way due to road and bridge repairs. Other than that, you should have no more trouble than usual driving around Oregon on a Thanksgiving ",2,24511
"Oracle raises offer for PeopleSoft 14 Oracle yesterday sweetened its hostile bid for rival business software maker PeopleSoft to \$9.2 billion, a 14 percent increase aimed at resolving the long-running takeover battle between the bitter foes.",2,19542
"TiVo, Cable or Satellite? Choose That Smart TV Wisely Though technophiles are the ones who usually like to brag about their electronic toys, recently, even tech novices have started crowing about their digital video recorders.",2,4408
Divided SEC Likely to Ask Hedge Funds for More Data A deeply divided Securities and Exchange Commission is expected on Tuesday to approve rules requiring all but the smallest hedge funds to register with the SEC and make their records available for examination.,2,17120
"IBM claims supercomputer speed crown An IBM supercomputer still under development has set an unofficial new world speed record during testing, the company announced on Wednesday.",2,10352
Oil price rise a cloud on Wall Street #39;s happiness on results US STOCKS vacillated yesterday as rising oil prices muted Wall Streets excitement over strong results from Lehman Brothers and Sprints \$35 billion acquisition of Nextel Communications.,2,29596
NZ stocks: Contact shares dump 13c in reasonable trade Shares in Contact Energy dumped 13c of their value after the firm #39;s independent directors urged minority holders to not accept the takeover offer by Australian firm Origin Energy.,2,9477
"Stocks Seen Steady Ahead of Oil, GDP Data  NEW YORK (Reuters) - U.S. stocks looked to open little  changed on Wednesday, a day after staging a late rally on heavy  machinery maker Caterpillar Inc.'s &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=CAT.N target=/stocks/quickinfo/fullquote""&gt;CAT.N&lt;/A&gt; raised sales  forecast, but high oil prices will remain on investors' minds  ahead of U.S. crude inventories data.",2,10299
Indian economy suffers due to truckers strike ISLAMABAD: Indian economists are showing concern over the prolong truckers #39; countrywide strike which is causing shortage of essential commodities.,2,2885
"Oil prices fall after US report Oil prices continue to fall back from recent record highs, after a US report showed an unexpectedly large rise in crude stocks in America.",2,18417
"Jaguar to axe 1,150 jobs Hard-pressed luxury marque Jaguar says it will cut about 1,150 jobs at its main plant in Coventry in a bid to return to profits, in another blow to Britain #39;s fading glory as a carmaking centre.",2,7500
"Stocks Near Flat as Oil Eases Further  NEW YORK (Reuters) - U.S. stocks were little changed on  Thursday after a report showed a larger-than-expected rise in  weekly jobless claims, but a continued drop in oil prices  boosted investor sentiment.",2,2683
"Jobless Claims Dip, Match Forecasts  WASHINGTON (Reuters) - The number of Americans filing  first-time claims for unemployment benefits dipped to 334,000  last week, the government said on Thursday, matching  economists' forecasts.",2,23493
"Time running out for Hardie: ACTU JAMES Hardie would face possible litigation if it did not ensure asbestos victims were adequately compensated, the ACTU said today.",2,17172
EU battles over stability pact reform BRUSSELS (AFP) - The European Union wrestled with proposals to overhaul its ineffective budget rules but put off concrete action until January at the earliest in the face of big divisions.,2,22924
EU ruling on WorldCom this week BRUSSELS: A European Union court is set to rule this week on a \$120 billion deal MCI-WorldCom made during the height of the go-go years that still resonates today.,2,9898
"Retail Sales Drop 0.3 Percent in August Shoppers turned tightfisted in August, dropping sales at the nation's retailers by 0.3 percent, providing fresh evidence of an erratic pace of consumer spending in recent months.",2,6216
BA sees profits more than double Airline British Airways reveals pre-tax profits more than doubled to 220m in the July to September period.,2,20719
"Financier was grim reaper: Market-timing crime profited after 9/11 On September 13, 2001, most Americans were still reeling from the shock of the terrorist attacks on New York and the Pentagon two days before.",2,7978
Crunch time on poverty The annual meetings of the World Bank and the International Monetary Fund (IMF) in Washington later this week should be anything but routine.,2,11405
PeopleSoft Shares Surge As Merger Seen Shares of PeopleSoft Inc. surged 11 percent Friday after a federal judge paved the way for Oracle Corp. to press on with its \$7.7 billion hostile takeover bid for the business software maker.,2,5551
"Synovis shares tumble as profit, revenue fall CHICAGO, Aug 18 (Reuters) - Shares of Synovis Life Technologies Inc.(SYNO.O: Quote, Profile, Research) tumbled 13 percent on Wednesday after the company reported a drop in quarterly net income and withdrew its annual and fourth-quarter outlook, citing ...",2,738
Oracle deal puts Microsoft partner in rival #39;s hands Oracle #39;s acquisition of PeopleSoft will create a bigger competitor for Microsoft and put one of the Redmond company #39;s largest industry partners in the hands of a rival.,2,28717
"Hennes  amp; Mauritz Net Rises 18 on European Expansion (Update4) Hennes  amp; Mauritz AB, Europe #39;s largest clothing retailer, said fiscal third-quarter profit rose 18 percent, the fastest rate in five quarters, as a cooler summer spurred demand for jackets ",2,10746
OPEC Warns Oil Supply Cuts Needed for '05  CAIRO (Reuters) - OPEC oil producers said on Thursday that  Friday's ministerial meeting would focus on cutting back  oversupply to support falling prices and that producers would  have to reduce output quotas early next year.,2,27645
"IBM, Kodak team up to make image sensors for cameras NEW YORK, September 16 (New Ratings) - International Business Machines Corporation (IBM.NYS) and Eastman Kodak Company (EK) have agreed to jointly develop and manufacture image sensors for mass-market consumer products, such as digital still cameras and ",2,7071
"Referendum confirmed, Chvez looks ahead CARACAS - Venezuelan leader Hugo Chvez urged his foes to accept their defeat and move on yesterday, after an audit of last week #39;s recall referendum confirmed the president #39;s victory.",2,1710
"Consumer Spending Rebounds Sharply US consumer spending rebounded sharply July, government data showed on Monday, erasing the disappointment of June and bolstering hopes that the US economy has recovered from its recent soft spot.",2,3508
Oil prices still under pressure Oil prices extended recent losses Wednesday in anticipation of that another increase in crude supplies will be accompanied by a rise in heating fuel inventories.,2,23162
"Mortgage Applications Fell Last Week--MBA (Reuters) Reuters - Applications for U.S. home mortgages\declined last week as refinancing activity fell and mortgage\rates were little changed, an industry group said on Wednesday.",2,29049
"Global Crossing Falls as It Seeks New Financing (Update2) Shares of Global Crossing Ltd., 10 months out of bankruptcy, plunged 19 percent after the fiber- optic network operator said it needs as much as \$40 million in new loans to avoid running out of money this year.",2,13804
"The Vioxx warning FOR FOUR years, researchers have been pointing to disturbing signs that the popular painkilling drug Vioxx causes heart attacks and strokes with long-term use.",2,13492
"Oil prices below \$54 a barrel Crude futures prices fell sharply Wednesday, falling below \$54 a barrel, as traders shelved concerns about tight winter-fuel supplies and focused on government data showing faster-than-expected growth in US oil inventories.",2,18340
"Ferrari picks TCS for Formula One IT needs Tata Consultancy Services Ltd will provide IT and engineering services to Scuderia Ferrari for development of formula one (F1) racing car for the racing season beginning next March, making it the first Indian company to enter the F1 stadium in the global ",2,12051
"Children's Place to Buy Disney Stores  NEW YORK (Reuters) - Children's Place Retail Stores Inc.  &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=PLCE.O target=/stocks/quickinfo/fullquote""&gt;PLCE.O&lt;/A&gt; on Wednesday said it will buy Walt Disney Co.'s  &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=DIS.N target=/stocks/quickinfo/fullquote""&gt;DIS.N&lt;/A&gt; chain of North American retail stores and pledged to  invest \$100 million in them.",2,15955
"VeriSign, AOL team up to make chats safer of kids VeriSign and America Online on Tuesday announced plans to showcase software for  quot;safe chat rooms quot; this December. The safe chat room will use authentication technology to verify a child #39;s age.",2,18003
"Colgate Warns, Shares Hit 4-Year Low  By Brad Dorfman  CHICAGO (Reuters) - Colgate-Palmolive Co. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=CL.N target=/stocks/quickinfo/fullquote""&gt;CL.N&lt;/A&gt; on Monday  issued its first formal profit warning in almost a decade,  saying earnings will fall well short of Wall Street forecasts  due to higher marketing spending, sending its shares down 11  percent to a four-year low.",2,7779
Putin: State Firms Can Bid for YUKOS President Vladimir Putin gave his blessing on Friday for state energy firms to bid for oil major YUKOS #39; assets if bailiffs put them up for sale to recover a huge back-tax bill.,2,9003
Greenspan Tries to Soothe Housing Worries US Federal Reserve Chairman Alan Greenspan said on Tuesday that he did not foresee big price distortions developing in home prices and said Americans were handling their debts well.,2,15746
"Keeping Politics Out of the Fed THE Fed's decision today was widely anticipated, and I hope the economic effects of the tightening of monetary policy are fully examined before moving much further in this direction.",2,25481
"Fleet Bank to lay off workers Hundreds of branch employees at Fleet Bank, one of the largest banks in Philadelphia and now part of Bank of America, are being laid off Wednesday across the Northeast. ",2,733
"BoE's King warns of bleaker times The UK's years of low inflation and falling unemployment may be over, Bank of England Governor Mervyn King warns.",2,14198
"S amp;P-500 Reaches Post-9/11 High Point Stock market investors celebrated another drop in oil prices on Thursday, driving the broad Standard  amp; Poor #39;s 500-stock index to its highest point since the Sept.",2,21906
"RPT-CORRECTED-US #39; Al Gore starts sustainable growth firm In LONDON story of Nov. 8 (not Nov. 2) headlined  quot;US #39; Al Gore starts sustainable growth fund firm quot; please read in fifth paragraph ... Peter Knight, a former campaign manager ... instead of ... Peter Harris, a former campaign manager ... (corrects surname).",2,21044
"Ford Posts Profit, Autos Disappoint Again Ford Motor Co. reported a stronger-than-expected quarterly profit on Tuesday, but losses widened in its core automotive business and the company #39;s shares sagged after ",2,15820
"State Health Care Proposition Would Benefit Many Workers It is often said that national trends originate in California. By voting yes on Proposition 72 next Tuesday, California voters have a chance to start a positive national trend toward solving our health care crisis.",2,18842
India and Iran in gas partnership A major Indian state-owned oil company signs up to a joint venture to  develop a gas field and liquefaction plant in Iran.,2,20244
"Stewart gets deadline NEW YORK Martha Stewart must report to prison in less than three weeks, a federal judge ruled yesterday in granting her request to begin serving her sentence for lying about a stock sale.",2,8203
"Kuwait Will Meet Its OPEC Cut (Reuters) Reuters - Core Gulf producer Kuwait will meet its\OPEC cut by lowering oil product sales by 190,000 barrels per\day (bpd) during first-quarter refinery maintenance, a Kuwaiti\oil official said on Wednesday.",2,28966
"Economy Grew at 3.3 Percent Rate in 2nd Quarter While the economic growth in the U.S. was significantly better than a previous estimate, it was still the weakest showing in more than a year.",2,10586
"Australia mulls Telstra bulk sale CANBERRA Australia #39;s government wants to sell its 51 percent stake in Telstra in a single public offering, Finance Minister Nick Minchin said.",2,19591
Qwest posts loss of \$569 million in third quarter Qwest posted a third-quarter loss of \$569 million after setting aside money to settle lawsuits stemming from a three-year accounting fraud.,2,20199
"Stock Futures Signal a Flat Open Today  NEW YORK (Reuters) - U.S. stock futures were little changed  on Friday, pointing to a flat market open, after third-quarter  gross domestic product data showed the U.S. economy grew at a  slower-than-expected pace.",2,18896
"Sirius Names Karmazin CEO, Shares Jump (Reuters) Reuters - In the latest migration of a\mainstream radio heavyweight to the fledgling satellite\industry, Sirius Satellite Radio Inc.  on Thursday\named former Viacom Inc. President Mel Karmazin as its chief\executive officer.",2,23628
YUKOS Denies Plans to Sell Refinery Russian oil major YUKOS denied on Wednesday reports it planned to sell its Lithuanian refinery Mazeikiu Nafta to help cover its huge back tax bill.,2,4969
"Henkel exchanges its Clorox stake against Clorox consumer &lt;b&gt;...&lt;/b&gt; On October 6, 2004 Henkel KGaA, Dsseldorf and The Clorox Company, Oakland, California, USA, have signed an agreement pursuant to which Henkel will exchange its entire 28.",2,12621
"ADB sees stronger growth in Asia The Asian Development Bank raises its forecast for regional growth to 7 in 2004, up from an earlier forecast of 6.8.",2,8247
