text,label,__index_level_0__
Race row as Mbeki blood rejected SA's blood service faces questions after President Mbeki's blood is destroyed because he is black.,0,2004
"Gas Price Drop Ends; No Spike Expected LOS ANGELES - Gas prices nudged upward about half a penny in the last two weeks after dropping more than 20 cents since May 21, but another price spike is not expected due to a decline in crude oil prices, an industry analyst said Sunday.    The combined national average for all grades of gasoline was \$1.91, said Trilby Lundberg, who publishes the semimonthly Lundberg Survey...",0,3635
De Niro no-show for Italian award Robert De Niro fails to show up at an awards ceremony in Milan and a press conference in Rome.,0,15987
"Palestinian firebrand is to run for president from Israeli cell MARWAN BARGHOUTI, the Palestinian leader jailed for life in an Israeli prison, re-emerged as a pivotal figure in Palestinian politics last night when senior Fatah officials ",0,25571
"Stocks Slump on Gloomy Economic Forecasts NEW YORK - Stocks sagged Wednesday after Coca-Cola Co. and several other companies issued gloomy forecasts, and a lower-than-expected reading on industrial production for August threw the nation's broader economic outlook into question...",0,7525
"Sudanese government and rebels to sign security protocol ABUJA (AFP) - Sudanese government and rebel leaders from the war-torn region of Darfur agreed to sign two accords on the humanitarian and security crises in the western area, delegates said.",0,22087
"Car bomb kills 2 south of Baghdad BAGHDAD A car bomb exploded in a town south of Baghdad on Wednesday, killing two people and wounding 10, the latest in a spate of attacks that have killed some 150 people in the last four days.",0,7445
Tight security as Karzai is sworn in AFGHANISTANS capital Kabul was placed under tight security today for the historic inauguration of Hamid Karzai as the countrys first popularly elected president.,0,2408
"General Motors to cut 12,000 jobs in Europe General Motors Europe is to slash its workforce by around a fifth, cutting as many as 12,000 jobs in a bid to halt chronic losses in the region.",0,15558
"VIEW: No monopoly on terrorism Rashed Rahman Pakistan, or for that matter any other country in the world, has no monopoly on being a victim of terrorism. In Dhaka to attend a conference of the South Asian Free Media Association (SAFMA), I was a witness ",0,2142
"Singh announces troop reduction in held Kashmir NEW DELHI: Indian Prime Minister Manmohan Singh announced on Thursday a troop reduction in Kashmir this winter, a move welcomed by Pakistan as a boost to peace efforts.",0,22362
"Iran 'Atomic Bomb' Militia Stage Show of Strength (Reuters) Reuters - To shouts of ""No compromise"" tens of\thousands of Iran's Basij militia staged a show of strength on\Wednesday, a day before the U.N. nuclear watchdog meets to\discuss Iran's disputed nuclear program.",0,25296
Give E. J #39;lem Arabs the vote The Palestinian public and its leadership in the territories are united in their intention to hold elections for the leadership of the Palestinian Authority in two months #39; time.,0,22992
Cuba responds to US Xmas lights Cuba puts up photos of abused Iraqi prisoners in front of the US mission in a row over a US Christmas display.,0,29840
"Ivan Leaves Long Trail of Damage Along Gulf Although downgraded to a tropical storm, Ivan is still churning a deadly path north leaving a death toll of 75, including 38 in the United States.",0,8178
"Bomb Hits Jakarta's Paris Embassy, Motive Unclear  PARIS (Reuters) - A small package bomb exploded outside the  Indonesian embassy in Paris before dawn Friday, slightly  injuring 10 people and shattering nearby windows, but officials  said they had no leads about the motive.",0,14023
Ukraine Opposition to Launch Strike in Vote Dispute (Reuters) Reuters - Ukraine's opposition takes its\campaign to overturn a presidential election result they say\was rigged to the factories and railways Thursday by trying to\organize a country-wide strike.,0,25469
"Red Cross condemns Iraq abuses The International Red Cross has made an unprecedented appeal for an end to human rights abuses in Iraq, saying it is  #39;deeply concerned #39; at the impact of the fighting in the country and at apparent failures by all sides in the conflict to respect ",0,24512
"Who Governs the West Bank? Who Governs the West Bank? Palestinian Administration under Israeli Occupation,* the latest report from the International Crisis Group, examines that system, which faces its most acute crisis since the Oslo process was launched in 1993.",0,11224
"Haiti faces major emergency as floods kill more than 700 PORT-AU-PRINCE : Disaster relief crews battled to get emergency aid to 170,000 people affected by floods that killed more than 700 in Haiti, a Caribbean nation that ranks among the world #39;s poorest.",0,9214
Anderlecht's Baseggio scores with burst ball (Reuters) Reuters - The ball burst on impact when midfielder Walter Baseggio scored Anderlecht's equaliser in their 2-1 home win\over La Louviere in the Belgian first division.,0,21236
"Thai PM under pressure on South Thai academics say policies in the country's south are not working, and call on Thaksin Shinawatra to apologise.",0,21455
"Parents Waiting for Waves to Return Kids (AP) AP - As dawn breaks over Sri Lanka's coast, dozens of parents come to the beach where huge waves seized their children a week ago. ""They believe their kids are alive and the sea will return them  #151; one day,"" UNICEF chief Carol Bellamy said on Sunday, after touring this island country's tsunami-devastated shore.",0,28793
"Release of female prisoners demanded BAGHDAD, Iraq - Kidnappers threatened in a videotape yesterday to slit the throats of three civilians -wo Americans and a Briton  -ess authorities released female prisoners from two US-run prisons in Iraq.",0,8476
"Russia Mourns Hostage Killings, Questions Mount for Putin  BESLAN, Russia (Reuters) - Flags flew at half-mast across  Russia on Monday at the start of national mourning for 338  people killed when Chechen rebels seized a school, while  questions mounted over President Vladimir Putin's policies.",0,4989
"Wall Collapses at Dubai Airport DUBAI, United Arab Emirates - A wall collapsed at an airport construction site Monday, killing more than eight workers and injuring many more, a contractor said.    Workers at Dubai airport said they saw up to 40 casualties being taking away, but the toll could not be immediately confirmed...",0,10882
Hard-Line Serbian Defends Milosevic (AP) AP - Slobodan Milosevic angrily refused to work with two court-appointed lawyers Tuesday as they called the first witness in his war crimes defense case  #151; an elderly Serbian nationalist who taught the ex-Yugoslav leader law and advised the wartime Serbian government.,0,5461
"Atomic Activity in North Korea Raises Concerns While reports that North Korea is preparing to test a nuclear weapon are warranting White House attention, intelligence agencies are divided over their significance.",0,6392
Humming sex toy shuts airport SYDNEY: A sex toy vibrating in a rubbish bin has sparked a security scare and shut a regional Australian airport for almost an hour.,0,12876
"Football: Holders Porto face exit Holders Porto face an uphill struggle to qualify, plus a round-up of Wednesday's Champions League action.",0,17244
Caution: Angry Artists at Work Political fervor stemming from the Republican National Convention is being translated into art in mediums that range from painting and sculpture to Web art to political ephemera.,0,2947
Fable creator explains online apology Games guru Peter Molyneux says he felt a duty to explain why some features are missing in his latest title.,0,13984
"Proposed new UN rules could have allowed Iraq war: Britain (AFP) AFP - New rules being proposed for a reformed United Nations might have allowed the United States and Britain to carry out their invasion of Iraq with the approval of the world body, British Foreign Secretary Jack Straw said in a newspaper interview.",0,13259
"BoSox, Astros Play for Crucial Game 4 Wins The Boston Red Sox entered this AL championship series hoping to finally overcome their bitter rivals from New York following a heartbreaking seven-game defeat last October. Instead, they've been reduced to trying to prevent the Yankees from completing a humiliating sweep in their own ballpark...",0,16175
Kerry sees 'route to a nuclear 9/11' in North Korea (AFP) AFP - US presidential hopeful John Kerry slammed President George W. Bush's North Korea policy amid reports of a mysterious blast in the isolated Asian state.,0,6703
"US: Zarqawi  #39;associate #39; killed An early morning US air strike has killed a  quot;known associate quot; of Islamic militant leader Abu Musab al-Zarqawi in Iraq #39;s restive Sunni Triangle region, the military said.",0,18788
"Sailors rescued after 8-day drift off England Five sailors, who were stranded in a life raft in the sea for 8 days after their yacht sank, were rescued off the coast of Cornwall in southwest England by British coast guards on Wednesday.",0,7578
"Musharraf May Remain as Pakistan #39;s Military Chief Pakistan #39;s President Pervez Musharraf, who took power in a bloodless coup in 1999 on the grounds he could provide stable democracy, is strongly hinting he will not step down as army chief at the end of this year as promised.",0,9396
"US battles to protect Afghan election US-led forces trying to protect landmark Afghan elections face a rising wave of violence from about 2,000 insurgents, including al-Qaida militants slipping in from Pakistan, an American general said Saturday.",0,10319
Iraq forces 'need extra US help' The senior US general in Iraq expresses concern about the ability of Iraqi forces to cope with election security.,0,23511
"RUSSIA * CHINA * EU * ARMAMENTS * SUPPLY BEIJING, December 13 (RIA Novosti) - Russia is not concerned about the possible lifting of the embargo on the supply of armaments to China from the EU countries, announced Russian Defense Minister Sergei Ivanov at a press conference in Beijing.",0,28689
"Settlers Say Gaza Meeting with Sharon a 'Disgrace'  JERUSALEM (Reuters) - Jewish settler leaders failed Sunday  to persuade Israeli Prime Minister Ariel Sharon to put his  planned Gaza withdrawal to a national referendum and called a  confrontational meeting with him a ""disgrace.""",0,16233
"Barroso Commission approved The European Parliament has approved Jose Manuel Barroso #39;s revamped executive European Commission by a wide margin, ending a three-week political standoff that boosted the assembly #39;s power.",0,23923
"Mourning Iraqis Blame U.S. Troops (AP) AP - Families of the 35 children who died in a string of bombings in Baghdad blamed American troops for the tragedy, accusing them of attracting insurgents to a ceremony where the attacks occurred.",0,12282
"With focus on Iran, Brazil gets no favors RIO DE JANEIRO With Brazil hoping to begin operating a uranium enrichment plant by as early as year #39;s end, the International Atomic Energy Agency is intensifying efforts to reach an agreement that would guarantee its inspectors unimpeded access to the ",0,10182
"Sudan War Marked Danforth's U.N. Tenure (AP) AP - During his five months at the United Nations, U.S. Ambassador John Danforth has focused on one goal: bringing peace to Sudan, which has been engulfed in war for 21 years.",0,27211
"Lawyer for teen killed by police says door still open for criminal charges (Canadian Press) Canadian Press - TORONTO (CP) - The door is still open for criminal charges against a Toronto police constable who shot a teenager to death, despite an investigation clearing him, a lawyer for Jeffrey Reodica's family said Wednesday.",0,11527
"Sudan rejects Darfur peace force Sudan will not accept a peacekeeping force in the troubled Darfur region but may agree to extra monitors being deployed, its foreign minister says.",0,4501
UK troops in Iraq move north The 1st Battalion The Black Watch begins move north to take over operations from US troops in central Iraq.,0,19080
"Bush Pushes for Progress in Sudan Talks (AP) AP - President Bush talked by telephone Tuesday with leaders in Sudan, pushing for progress in peace talks to end a 21-year civil war in southern Sudan.",0,23424
"Iran Defiance Threatens Euro Bid to End Nuclear Row Iran again vowed to continue enriching uranium, in a potential setback to a European plan to ease the nuclear standoff with Tehran by offering sales of nuclear fuel and a trade deal as incentives.",0,17230
"Plan OK'd to cancel some Iraq debt BERLIN -- Germany and the United States have agreed on a proposal to write off as much as 80 percent of Iraq's debt, Germany's finance minister said yesterday, capping a months-long US push for debt forgiveness.",0,24564
"Pinochet Stripped Of Immunity A court stripped Gen. Augusto Pinochet of his immunity from prosecution Friday, paving the way for the trial of the former Chilean dictator on human rights charges.",0,2752
"China Iron Mine Fire Death Toll Rises to 33  BEIJING (Reuters) - Rescue workers have recovered the  bodies of 33 Chinese miners killed when fire swept through a  group of iron mines in the northern region of Inner Mongolia,  state media said on Monday.",0,24766
"Mine fire kills 33 in north China province Thirty-three are dead and 61 missing after a mine fire in north China #39;s Hebei Province, Sunday. The fire began at 10:30 am Saturday in the Baita Township of Shahe, trapping 106 miners underground.",0,24666
"Large, N.B. paper mill closes doors, putting at least 400 people out of work (Canadian Press) Canadian Press - FREDERICTON (CP) - The New Brunswick government says there was nothing it could do to prevent the abrupt closure of a major pulp mill in the province, short of buying the cash-strapped operation.",0,7278
"Abducted Aid Worker in Iraq Begs for Life (AP) AP - Trembling, haggard and weeping into a tissue, Margaret Hassan, the kidnapped British aid worker who has spent nearly half her life delivering food and medicine in Iraq, begged Britain on Friday to help save her by withdrawing its troops, saying these ""might be my last hours.""",0,17803
"Seven Foreign Truckers Freed in Iraq; France Anxious  BAGHDAD (Reuters) - Islamic militants freed seven truck  drivers from India, Kenya and Egypt held hostage in Iraq for  six weeks, offering a ray of hope Wednesday to a dozen other  foreign nationals still in captivity.",0,4160
"Washington Post Details Ex-Uri Party Head #39;s Downfall The resignation of Uri Party chairman Shin Ki-nam after disclosures that his father was a Japanese collaborator is an example showing that the memory of Japanese imperialism is still alive in China and South Korea, the Washington Post reported on Friday.",0,1666
3 Fugitive Muslim Militants Suspected in Jakarta Attack Investigators said Friday that they believed the deadly bombing of the Australian Embassy was carried out by suicide attackers who had eluded a manhunt after fellow militants were captured during raids in July and August.,0,6253
"40 injured in French motorway pileup Bordeaux, France - Seven people were killed and 40 injured in a pileup involving a Spanish coach and 10 cars early on Sunday. The accident took place on the Bayonne-Bordeaux highway in southwest France, the Gironde prefect #39;s office said.",0,3470
"Ready or Not (and Maybe Not), Electronic Voting Goes National Whether or not the machines are ready for the election - or the electorate ready for the machines - there is no turning back.",0,8426
"ECU professors: Arafat #39;s death unlikely to bring major change While Palestinian leader Yasser Arafat lingers in a coma, the world contemplates what his death will mean to the Middle East #39;s future.",0,21938
"ETA Sets Off Bombs Across Spain; No Serious Injuries  MADRID (Reuters) - The Basque separatist group ETA set off  a series of bombs across Spain Monday, but no one was seriously  injured in the resurgence of violence by the outlawed  guerrillas, Spanish officials and media said.",0,11321
"Iraq Rebels Hit Back Amid Falluja Battles (Reuters) Reuters - U.S. troops fought to crush\resistance in the Iraqi city of Falluja on Thursday, but rebels\hit back with an armed rampage in Mosul and a car bomb that\killed 17 people in a crowded Baghdad street.",0,22310
 #39;We guarantee we won #39;t apply death penalty - so let us extradite &lt;b&gt;...&lt;/b&gt; Equatorial Guinea is willing to guarantee that it would not use the death penalty if it were allowed to extradite Sir Mark Thatcher and other British citizens ,0,4813
"Darfur Rebels Boycott Talks for 24 Hours  ABUJA, Nigeria (Reuters) - Sudan's two Darfur rebel groups  walked out of peace talks in Nigeria for 24 hours Saturday,  saying they needed to mourn 75 civilians killed by Sudanese  government forces and Arab Janjaweed militia in the last three  days.",0,3270
U.S. Military Seeks Plane With Six Aboard (AP) AP - The U.S. military said Tuesday that it was searching for three civilian crew members and three military passengers who were aboard an aircraft that went missing over Afghanistan.,0,26397
"Sharon opens stormy debate on Gaza plan Israeli Prime Minister Ariel Sharon has submitted his Gaza withdrawal plan for a crucial parliamentary vote, while tanks and troops have killed 14 Palestinians in a raid in the coastal strip.",0,18548
Dozens of Iraqi Troops Massacred in Ambush Description: Guerillas dressed as policemen ambush and kill about 50 newly trained Iraqi soldiers in a remote eastern region of Iraq.,0,18612
Ex-Chess Champ Fischer's Marriage Plans Hit Snag  TOKYO (Reuters) - A Japanese chess great who plans to marry  former world champion Bobby Fischer and help him avoid  deportation home to the United States declared herself on  Thursday to be a pawn seeking to become a queen.,0,993
"Militants hold scores of students, teachers MOSCOW -- Militants wearing suicide-bomb belts seized a school in southern Russia and took scores of children, parents, and teachers hostage early yesterday, threatening to blow up the building if government troops tried to storm it.",0,4341
"Donation Line For Flooded Philippines Floodwaters have receded in the northern Philippines, following a week of severe flooding and four typhoons, but thousands of people remain cut off from help.",0,27255
India-Pakistan Foreign Minister Talks End Monday  NEW DELHI (Reuters) - India and Pakistan tried on Monday to  build fresh momentum into a nine-month-old peace process that  has frayed over their dispute over Kashmir.,0,5042
Oz election: Howards expensive battlers John Howards official election campaign launch in Brisbane - after heavily campaigning for the previous month and arguably all year -as a monstrous bonanza for Howards battlers.,0,12650
Israel unusually restrained after bombing Israel was reacting with uncharacteristic calm after a suicide bombing on Monday in Tel Aviv by a Palestinian teenager killed three Israelis -- a test of Israel #39;s pledge to show restraint in the wake of Palestinian President Yasser Arafat #39;s illness.,0,20521
Malaysian PM outlines vision for East Asian integration By Channel NewsAsia #39;s Malaysia Correspondent Melissa Goh. KUALA LUMPUR : Malaysian Prime Minister Abdullah Badawi has urged his East Asian neighbours to step up efforts to safeguard regional security and create ,0,11615
"Williams #39; call for Anglican unity falls on deaf ears The Archbishop of Canterbury, Rowan Williams, issued a stern warning to Anglican primates across the world yesterday to avoid the language of hatred for homosexuals and to seek together to heal the divisions within the 77 million-strong communion caused ",0,26209
"Two explosion rock Baghdad #39;s city center and Green Zone A car bomb blew up near one of the entrances to the heavily fortified Green Zone in central Baghdad on Monday, wounding many civilians, witnesses and security sources said.",0,12758
"Russia claims right to strike first Russia and the United States see eye to eye on fighting terrorism, Russia #39;s defense minister said yesterday, while reiterating that Moscow reserves the right to carry out ",0,6699
Sub #39;s crew recall fight with  #39;brutal #39; fire Survivors of a fatal fire on a Canadian submarine that was left drifting in the north Atlantic described yesterday how they thought they would suffocate in the choking fumes.,0,14964
"Thailand confirms 23 tigers die of bird flu Lab test confirmed that 23 tigers in a private zoo in eastern Thailand have died of infecting with avian influenza virus, officials said here on Tuesday.",0,16851
Political blow for Brazil's Lula Brazil's President Luiz Inacio da Silva is weakened as two parties withdraw from his governing coalition.,0,28577
"Middle East ; Bill backs pro-nuke energy drive in Iran Middle East News, TEHRAN - To cries of  quot;Death to America quot; and  quot;God is Greatest quot;, Iran #39;s hardliner-dominated parliament has passed a bill obliging the government to press ahead with efforts to develop a nuclear energy programme.",0,20239
Egyptian Resort Bombs Leave at Least 21 Dead (Correct) At least 21 people were killed and 122 injured at a series of bombings at two Egyptian resorts on the Sinai Peninsula coast that caused a 10-storey segment of a Hilton hotel to collapse.,0,13985
"Iran promises to meet nuke deadline Iran has promised to suspend its nuclear enrichment program by Monday #39;s deadline, the BBC reported. The head of Iran #39;s nuclear energy organization said work would stop at two ",0,24797
Motor Racing: Toyota May Supply Engines to Another Team &lt;p&gt;&lt;/p&gt;&lt;p&gt; By Alan Baldwin&lt;/p&gt;&lt;p&gt; SAO PAULO (Reuters) - Toyota could throw a lifeline tostruggling Jordan after saying they would be prepared to supplya second team with engines next season.&lt;/p&gt;,0,17829
Egypt Arrests Suspects in Taba Bombings Egyptian authorities have arrested five men they say carried out the bombings that killed at least 34 people earlier this month at seaside resorts on the Sinai Peninsula.,0,18590
"'Potential Development' in Peterson Case REDWOOD CITY, Calif. - In a surprise move Wednesday, the judge in Scott Peterson's murder trial postponed the cross-examination of Peterson's former mistress and sent the jury home early because of a ""potential development.""   Judge Alfred A...",0,802
"Asia welcomes bon ami Chirac French President Jacques Chirac, on a state visit to China, launch the  quot;Year of France in China quot; yesterday in Beijing. He arrived in China from Singapore where he stopped over on his trip, dubbed his continuing  quot;30-year liaison with Asia.",0,14717
Militants Claim Responsibility for Bomb Blast in Pakistan Militant nationalists have claimed responsibility for a bomb blast in southwestern Pakistan that killed at least 11 people Friday.,0,28193
"Support independent journalism Please donate now to our Fall Fund Drive to help the Monitor bring you insightful, quality journalism.",0,13814
"Beheaded bodies found near Baghdad But police said two of the bodies had tattoos written in the Roman alphabet -- one saying  quot;HECER quot;, and the other a letter H. The third body had tattoos written in Arabic script but the words were not Arabic.",0,7672
"Commentary: ...But A Harsh Diagnosis For Europe (BusinessWeek Online) BusinessWeek Online - During his 13-year stint as the head of the International Monetary Fund, Michel Camdessus perfected the art of dressing down the world's budget-busters and fiscal profligates. Now it is the turn of Camdessus' native land, France, to come in for an earful of criticism. Charged by the French government five months ago to look into why France can't boost its economic growth rate, Camdessus delivered a withering critique of Gallic business as usual when he unveiled his report on Oct. 19. ...",0,18833
"Shell evacuates staff from Nigerian delta conflict Anglo-Dutch oil giant Royal Dutch/Shell has evacuated non-essential staff from two flow stations in the Niger delta, where government forces have been attacking rebel militia, a company spokesman said on Friday.",0,10087
British-Irish Woman Kidnapped in Afghanistan A UN election worker with dual British and Irish nationality was among three foreigners kidnapped in Afghanistan today. The three were seized at gunpoint in the capital Kabul this morning sparking fears of Iraq-style atrocities.,0,19548
"ASEAN, Australia, N.Zealand See 2007 Deal Southeast Asian nations, Australia and New Zealand hope to conclude a free trade agreement (FTA) by 2007 after beginning formal negotiations next year, government ministers said on Sunday.",0,5183
"UN Council Approves 5,900 More Troops for Congo (Reuters) Reuters - The U.N. Security Council voted\unanimously on Friday to send another 5,900 peacekeepers to the\Congo, less than half of what U.N. Secretary-General Kofi Annan\had requested.",0,12202
"Website claims hostage is dead A POSTING on an Islamic Internet site today said that an al-Qaeda-linked group had killed British hostage Kenneth Bigley. The claim could not immediately be verified, but surfaced on a website usually used ",0,10275
"Arafat condition improves, illness still a mystery PARIS Palestinian officials say a medical report on Yasser Arafat #39;s condition will be issued tomorrow or Wednesday. They say he #39;s not suffering  quot;from any serious problem.",0,20255
"Consular Office of Korean Embassy in Beijing Considers Suspending &lt;b&gt;...&lt;/b&gt; The Consular Office of the South Korean Embassy in Beijing decided on October 25 to consider halting general consular services, owing to a recent flow of North Korean defectors crossing into China and overpopulating the consulates temporary housing ",0,18528
"Britain mourns for Bigley Liverpool, the native city of British hostage Kenneth Bigley observed a day of mourning on Saturday as his family struggled to come to terms with his execution.",0,14351
Poll: Voters Like Schwarzenegger As Gov. (AP) AP - California voters love their governor but do not want to see Arnold Schwarzenegger as president and do not like the idea of amending the U.S. Constitution to let him run.,0,14059
"Iraq Closes Al-Jazeera Office Indefinitely (AP) AP - The Iraqi government shut down Al-Jazeera's Baghdad operations indefinitely on Saturday, extending a one-month closure order imposed after the pan-Arab channel was accused of inciting violence.",0,4794
"Iran says ban on its uranium enrichment program  quot;illegal quot; TEHRAN, Iran Iranian officials say it #39;s  quot;illegal quot; for the United Nations nuclear watchdog agency to make them freeze all of their uranium enrichment work.",0,8470
Gunmen seize Brit and two Americans The Iraqi Interior Ministry today said the men were seized from their house in the al-Mansour neighbourhood at dawn. Reports said that there was no fighting during the incident but neither the Foreign Office ,0,7731
"Afghan Warlord's Ouster Prompts Violence (AP) AP - Demonstrators broke into a U.N. compound in the western city of Herat on Sunday, a day after the Afghan government fired the city's warlord governor.",0,6505
"India-Pakistan relations improving: Pakistani PM Pakistani Prime Minister Shaukat Aziz hailed here Monday what he termed improving relations betweenPakistan and India. Aziz, who arrived here on Sunday for a two day visit to ",0,24908
Israeli Soldiers Kill Palestinian in Gaza Palestinian hospital officials say Israeli forces have killed a Palestinian man near the Karni crossing just inside the Gaza Strip.,0,8516
"U.N. Food Agency Steps Up Sudan Aid (AP) AP - The United Nations' food relief agency is gearing up for a ""critical stage"" in feeding refugees in western Sudan as more people flee ethnic violence there and the rainy season peaks, U.N. officials said Wednesday.",0,736
In Australia: Debate hots up CANBERRA - Australia #39;s political leaders went head-to-head yesterday in a national debate dominated by the war on terror as campaigning for the Oct 9 polls resumed.,0,6620
"Relatives claim bodies of 78 people who died in riots in Thailand Grieving relatives flocked Wednesday to an army camp to claim bodies of at least 78 Muslim detainees who suffocated or were crushed to death after soldiers packed 1,300 people into trucks following a riot in southern Thailand.",0,19047
Harry in nightclub scuffle Prince Harry has been hit in the face with a camera and cut a photographer #39;s lip as he pushed it away outside a nightclub in London #39;s West End.,0,17431
"France hopes for hostage release France has said it is confident that two journalists held hostage in Iraq will be released, despite continuing uncertainty about their fate.",0,4742
"Hezbollah Re-Elects Sheik Hassan Nasrallah (AP) AP - Hezbollah's executive has re-elected Sheik Hassan Nasrallah as leader of the militant Shiite Muslim movement, according to a statement Monday by the party that the United States brands as terrorist.",0,283
"New Era for Cambodia as King Sihamoni Ascends Throne  PHNOM PENH (Reuters) - In a ceremony full of pageantry and  hope, King Norodom Sihamoni ascended the Cambodian throne on  Friday, ushering in a new royal era for a country still trying  to draw a line under its bloody, genocidal past.",0,19759
"Exercise Displays Japan's Ambitions For a country that since World War II has eschewed any impression as an aggressor, the decision to take a leading role in a high-profile military exercise marked a rare display of force.",0,21226
"UN probing charges of sex abuse by staff UNITED NATIONS -- The UN is investigating about 150 allegations of sexual abuse by UN civilian staff members and soldiers in the Democratic Republic of Congo, with some evidence recorded on videotape, a senior UN official said yesterday. The accusations include pedophilia and rape, said Jane Holl Lute, an assistant secretary general in the peacekeeping department. Lute said that there ...",0,25175
"Stocks Drop on Poor Retail Sales, Oil NEW YORK - Investors sent stocks sharply lower Thursday as oil prices continued their climb higher and new questions about the safety of arthritis drugs pressured pharmaceutical stocks. The Dow Jones industrials, which include drug makers Pfizer Inc...",0,13842
Prisoner scandal soldier: I lied One of the US Army reservists charged with abusing inmates at Abu Ghraib prison admitted at a pre-trial hearing today that he initially lied to a military investigator by saying he did not take part in the maltreatment.,0,2250
Russia plan IOC  protest The Russian Olympic Committee is to appeal against several results in the  gymnastics compeititons.,0,2259
"Clashes Break Out in Lebanon Refugee Camp (AP) AP - Armed clashes broke out Sunday between Palestinian supporters of Yasser Arafat and Islamic extremists in Lebanon's largest refugee camp, and officials said two people were killed, including a teenage girl on a balcony outside the camp who was hit by a stray bullet.",0,3451
"Bush Picks Mo. for Labor Day Campaigning (AP) AP - Pressing his advantage, President Bush is campaigning by bus in Missouri, where rival John Kerry needs help from a state Democratic Party that faces problems of its own.",0,5348
"Effort to Free Afghan Hostages sensitive' (AP) AP - Efforts to free three foreign hostages threatened with death by a Taliban splinter group have reached a ""sensitive"" stage, the U.S. military said Saturday in urging the kidnappers not to harm them.",0,21086
"US urges Americans to avoid Grenada WASHINGTON -- The US government is urging its citizens to avoid travel to Grenada, Cuba, the Cayman Islands and Jamaica in light of Hurricane Ivan.",0,6024
"German Arrested Over Suspected Nuclear Arms Trade  BERLIN (Reuters) - A German man has been arrested on  suspicion of arranging the supply of nuclear arms equipment to  a foreign state, German federal prosecutors said Thursday.",0,9773
"Car Bomb Explodes in Kirkuk, Iraq; 10 Dead (AP) AP - A suicide attacker detonated a car bomb outside the Iraqi National Guard headquarters in the northern city of Kirkuk on Saturday, killing at least 10 people and wounding 20, officials said.",0,8238
"Chen Loses Taiwan Poll, China Strains Seen Easing  TAIPEI (Reuters) - The pro-independence party of Taiwan  President Chen Shui-bian suffered a surprise defeat in weekend  legislative elections that could ease tensions with China but  paralyze government on the democratic island.",0,28418
"Iraq Visit Clears Way for Japan Troops to Stay On (Reuters) Reuters - Japan's defense minister was due to\return home on Monday from a flying visit to Iraq after\declaring the town of Samawa safe, setting the stage for the\government to extend its troops' humanitarian mission there.",0,15325
Kenya prison conditions slammed Kenya's Human Rights Commission criticises conditions at Meru jail where seven prisoners have died.,0,11547
"Uda  #39;Must Stick to Ceasefire Pledges #39; By Trevor Mason and Chris Moncrieff, Political Staff, PA News. The Ulster Defence Association was warned by the Government today that it must live up to commitments it gave on ending military activity.",0,23098
"India, Pakistan ready to talk UNITED NATIONS -- India #39;s Prime Minister Manmohan Singh has called for a sustained war on terrorism and reaffirmed his willingness to continue peace talks with nuclear neighbor Pakistan.",0,9961
"Palestinian Gunmen Kidnap CNN Producer GAZA CITY, Gaza Strip - Palestinian gunmen abducted a CNN producer in Gaza City on Monday, the network said.    The network said Riyadh Ali was taken away at gunpoint from a CNN van...",0,10944
"Vatican returns relics of saints to Istanbul (Vatican City-AP) Nov. 27, 2004 - Pope John Paul has handed over centuries-old relics of two Orthodox saints to the spiritual leader of the world #39;s Orthodox Christians.",0,25977
"Kasuri to meet Singh, Kashmir separatists External Affairs Minister Natwar Singh and his Pakistani counterpart Khurshid Mehmud Kasuri will be meeting for the second consecutive day today.",0,5018
Saskatchewan high court rejects appeal of 2 men in murder of  Regina seniors (Canadian Press) Canadian Press - REGINA (CP) - Saskatchewan's highest court has rejected an appeal by two men convicted in a bloody home invasion that killed an senior Regina couple.,0,7536
"Catch-up babies have weak chests Babies slow to grow in the womb who play catch-up in their first weeks of life after birth risk chest illnesses, research shows.",0,4817
Photographers in Princess Di Case Absolved A Paris appeals court on Tuesday upheld the acquittals of three photographers accused of invasion of privacy after they took pictures of Princess Diana and Dodi Fayed at the scene of their deadly crash.,0,7353
"Turkish FM Says Turkey Has Met EU Political Criteria ANKARA - Turkey had met political criteria required for European Union (EU) full membership, Turkish Foreign Minister Abdullah Gul said on Tuesday.",0,7202
A wife #39;s desperate plea THE saga of a Thai wife getting caught in the quagmire of Iraq played out for a second time after British hostage Kenneth Bigley #39;s spouse begged his abductors for mercy from the grounds of the British Embassy here.,0,10381
"Kabul Bomb Death Toll Rises, Up to 12 Believed Dead  KABUL, Afghanistan (Reuters) - The toll from Sunday's car  bomb blast in Kabul rose Monday with different accounts from  Western security forces and Afghan officials suggesting as many  as a dozen people may have been killed.",0,3702
Hamas urges PA election boycott Militant group Hamas urges its supporters to boycott the election of a new Palestinian Authority president.,0,26754
"Typhoon swipes Taiwan; shuts schools, businesses Howling winds and torrential rain lashed Taiwan on Monday as a rare autumn typhoon bore down on the island #39;s eastern shore, forcing schools and businesses in the capital and other regions to close.",0,18371
"Funeral held for anti-apartheid Afrikaner The funeral has taken place of Dr Beyers Naude, one of the leading anti-apartheid campaigners in South Africa, who died earlier this month aged 89.",0,8483
"Air pollution causes five million deaths each year in India: minister (AFP) AFP - As many as five million deaths are caused by air pollution every year in India, the country's junior Environment and Forest Minister Namo Narayan Meena said.",0,9289
